Store,Week,Weekly_Sales,Holiday_Flag
17,142,943465.29,0
18,0,1205307.5,0
18,1,1187880.7,1
18,2,1150663.42,0
18,3,1068157.45,0
18,4,1179738.5,0
18,5,1138800.32,0
18,6,1087507.47,0
18,7,1092704.09,0
18,8,1254107.84,0
18,9,1174447.55,0
18,10,1135577.62,0
18,11,1132433.55,0
18,12,1060446.16,0
18,13,1222255.47,0
18,14,1092616.49,0
18,15,1101621.36,0
18,16,1256282.79,0
18,17,1271311.76,0
18,18,1173521.82,0
18,19,1183225.92,0
18,20,1220983.17,0
18,21,1257928.35,0
18,22,1171391.41,0
18,23,1115514.61,0
18,24,1032908.23,0
18,25,1078557.62,0
18,26,1166117.85,0
18,27,1084722.78,0
18,28,1141860.67,0
18,29,1214302.76,0
18,30,1187359.77,0
18,31,1011201.12,1
18,32,997998.21,0
18,33,950862.92,0
18,34,948977.5,0
18,35,1107432.71,0
18,36,1029618.1,0
18,37,1052120.43,0
18,38,1038576.54,0
18,39,1089530.94,0
18,40,1081322.12,0
18,41,1045722.37,0
18,42,1653759.36,1
18,43,1211026.13,0
18,44,1416168.98,0
18,45,1588430.71,0
18,46,2027507.15,0
18,47,887907.01,1
18,48,933960.3,0
18,49,777175.28,0
18,50,891148.55,0
18,51,849540.85,0
18,52,1055841.24,0
18,53,1122053.58,1
18,54,1095058.57,0
18,55,1005983.31,0
18,56,1063310.62,0
18,57,1002714.25,0
18,58,945889.59,0
18,59,944523.3,0
18,60,938083.17,0
18,61,1018541.3,0
18,62,988157.72,0
18,63,1105860.06,0
18,64,974114.39,0
18,65,1065427.37,0
18,66,993172.98,0
18,67,994610.43,0
18,68,1065214.14,0
18,69,1178039,0
18,70,1044079.2,0
18,71,1045859.39,0
18,72,1056478.65,0
18,73,1087051.26,0
18,74,1048802.62,0
18,75,974916.13,0
18,76,991262.46,0
18,77,954148.64,0
18,78,1002806.39,0
18,79,928470.83,0
18,80,932679.79,0
18,81,1147906.46,0
18,82,540922.94,0
18,83,951549.61,1
18,84,845715.37,0
18,85,853073.17,0
18,86,847348.08,0
18,87,1019741.1,0
18,88,953533.95,0
18,89,1048212.62,0
18,90,1106642.63,0
18,91,1100625.06,0
18,92,1079931.63,0
18,93,1056992.18,0
18,94,1624170.99,1
18,95,1188047.61,0
18,96,1368471.23,0
18,97,1516924.23,0
18,98,1882393.4,0
18,99,1010562.49,1
18,100,977286.07,0
18,101,890130.25,0
18,102,937522.77,0
18,103,825584.22,0
18,104,1049772.04,0
18,105,1161615.51,1
18,106,1115985.81,0
18,107,1037861.11,0
18,108,1047178.91,0
18,109,1084894.47,0
18,110,1022018.43,0
18,111,1031139.3,0
18,112,1009121.2,0
18,113,1200815.3,0
18,114,998443.5,0
18,115,1025813.8,0
18,116,961186.23,0
18,117,1050027.89,0
18,118,1060433.1,0
18,119,1047444.59,0
18,120,1088446.58,0
18,121,1118313.7,0
18,122,1110479.94,0
18,123,1057425.83,0
18,124,1080357.89,0
18,125,1097006.3,0
18,126,1158247.31,0
18,127,1024784.92,0
18,128,1033543.56,0
18,129,924506.26,0
18,130,1052066.58,0
18,131,967304.07,0
18,132,1048134.24,0
18,133,1145840.91,0
18,134,1117097.23,0
18,135,1083521.24,1
18,136,960476.1,0
18,137,971386.65,0
18,138,1002856.2,0
18,139,1092204.79,0
18,140,1074079,0
18,141,1048706.75,0
18,142,1127516.25,0
19,0,1507637.17,0
19,1,1536549.95,1
19,2,1515976.11,0
19,3,1373270.06,0
19,4,1495844.57,0
19,5,1467889.2,0
19,6,1332940.35,0
19,7,1427023.45,0
19,8,1642970.27,0
19,9,1489613.32,0
19,10,1460354.67,0
19,11,1456793.33,0
19,12,1405065.57,0
19,13,1566219.77,0
19,14,1437319.45,0
19,15,1377716.17,0
19,16,1648882.62,0
19,17,1519013.49,0
19,18,1410683.94,0
19,19,1457314.39,0
19,20,1450407.32,0
19,21,1549018.68,0
19,22,1577541.24,0
19,23,1412157.02,0
19,24,1372043.71,0
19,25,1366395.96,0
19,26,1492060.89,0
19,27,1418027.08,0
19,28,1419383.19,0
19,29,1557888.16,0
19,30,1623519.64,0
19,31,1591453.39,1
19,32,1386789.31,0
19,33,1318343.58,0
19,34,1379456.3,0
19,35,1428960.72,0
19,36,1369317.63,0
19,37,1357154.71,0
19,38,1404576.48,0
19,39,1435379.25,0
19,40,1490235.86,0
19,41,1377593.1,0
19,42,1993367.83,1
19,43,1615987.96,0
19,44,1799070.98,0
19,45,1911967.44,0
19,46,2678206.42,0
19,47,1275146.94,1
19,48,1224175.99,0
19,49,1181204.53,0
19,50,1212967.84,0
19,51,1284185.49,0
19,52,1370562.11,0
19,53,1430851.11,1
19,54,1457270.16,0
19,55,1296658.47,0
19,56,1433569.44,0
19,57,1351450.43,0
19,58,1257972.37,0
19,59,1266564.94,0
19,60,1305950.22,0
19,61,1419911.91,0
19,62,1392093.04,0
19,63,1514288.82,0
19,64,1297237.7,0
19,65,1451953.95,0
19,66,1429143.06,0
19,67,1355234.3,0
19,68,1388553.11,0
19,69,1457345.75,0
19,70,1467473.63,0
19,71,1418973.62,0
19,72,1440785.7,0
19,73,1462731.93,0
19,74,1465489.75,0
19,75,1391580.41,0
19,76,1377119.45,0
19,77,1298775.8,0
19,78,1408968.55,0
19,79,1360969.45,0
19,80,1391792.69,0
19,81,1547729.24,0
19,82,1609951.02,0
19,83,1566712.79,1
19,84,1365633.53,0
19,85,1300375.76,0
19,86,1330757.22,0
19,87,1461718.87,0
19,88,1318905.53,0
19,89,1374863.1,0
19,90,1396612.36,0
19,91,1480289.64,0
19,92,1502078.93,0
19,93,1411835.57,0
19,94,1974646.78,1
19,95,1484708.38,0
19,96,1713769.06,0
19,97,1852179.15,0
19,98,2480159.47,0
19,99,1405168.06,1
19,100,1266570.4,0
19,101,1182198.7,0
19,102,1237104.73,0
19,103,1279623.26,0
19,104,1345311.65,0
19,105,1499496.67,1
19,106,1424720.27,0
19,107,1352470.09,0
19,108,1308977.05,0
19,109,1358816.46,0
19,110,1312849.1,0
19,111,1342254.55,0
19,112,1327139.35,0
19,113,1631737.68,0
19,114,1365098.46,0
19,115,1255087.26,0
19,116,1285897.24,0
19,117,1405007.44,0
19,118,1442873.22,0
19,119,1366937.1,0
19,120,1485540.28,0
19,121,1450733.29,0
19,122,1390122.11,0
19,123,1440263.15,0
19,124,1468350.36,0
19,125,1379652.65,0
19,126,1557120.44,0
19,127,1321741.35,0
19,128,1317672.92,0
19,129,1248915.43,0
19,130,1342123.78,0
19,131,1408907.89,0
19,132,1375101.26,0
19,133,1544653.37,0
19,134,1542719.87,0
19,135,1497073.82,1
19,136,1370653.41,0
19,137,1338572.29,0
19,138,1338299.02,0
19,139,1408016.1,0
19,140,1352809.5,0
19,141,1321102.35,0
19,142,1322117.96,0
20,0,2401395.47,0
20,1,2109107.9,1
20,2,2161549.76,0
20,3,1898193.95,0
20,4,2119213.72,0
20,5,2010974.84,0
20,6,1951848.43,0
20,7,1894742.95,0
20,8,2405395.22,0
20,9,2007796.26,0
20,10,1985784.59,0
20,11,1878862.42,0
20,12,1919053.21,0
20,13,2137202.38,0
20,14,2033211.62,0
20,15,1893736.9,0
20,16,2065984.95,0
20,17,2203619.35,0
20,18,2100489.79,0
20,19,2091903.63,0
20,20,1973135.87,0
20,21,2143676.77,0
20,22,2107285.85,0
20,23,2031852.16,0
20,24,1900535.9,0
20,25,1955896.59,0
20,26,1910177.38,0
20,27,2071022.45,0
20,28,1975374.56,0
20,29,1946369.57,0
20,30,2121561.41,0
20,31,2014954.79,1
20,32,1948359.78,0
20,33,1789687.65,0
20,34,1933719.21,0
20,35,2060389.27,0
20,36,1950676.39,0
20,37,1893955.27,0
20,38,1891816,0
20,39,2184316.64,0
20,40,2187765.28,0
20,41,2105058.91,0
20,42,2811634.04,1
20,43,2416051.17,0
20,44,2752122.08,0
20,45,2819193.17,0
20,46,3766687.43,0
20,47,1799737.79,1
20,48,1843030.95,0
20,49,1884345.01,0
20,50,1781805.66,0
20,51,1761506.68,0
20,52,2351143.07,0
20,53,2211388.14,1
20,54,2258616.24,0
20,55,1938608.52,0
20,56,2143424.61,0
20,57,1990932.77,0
20,58,1931668.64,0
20,59,1824711.21,0
20,60,1927993.09,0
20,61,2027056.39,0
20,62,2057406.33,0
20,63,2313861.81,0
20,64,1881788.19,0
20,65,2090838.44,0
20,66,2036748.53,0
20,67,1953416.06,0
20,68,1944433.17,0
20,69,2182246.69,0
20,70,2135062.04,0
20,71,2065191.27,0
20,72,1950826.32,0
20,73,2053165.41,0
20,74,2123787.79,0
20,75,2039875.75,0
20,76,1950904.84,0
20,77,1858440.92,0
20,78,2189353.63,0
20,79,2052246.4,0
20,80,1990017.93,0
20,81,1933577.2,0
20,82,2141765.98,0
20,83,2050542.56,1
20,84,1979009.46,0
20,85,1888119.7,0
20,86,1945808.26,0
20,87,2135982.79,0
20,88,2010107.68,0
20,89,2104241.9,0
20,90,2065421.52,0
20,91,2284106.6,0
20,92,2269975.85,0
20,93,2169933.82,0
20,94,2906233.25,1
20,95,2298776.83,0
20,96,2546123.78,0
20,97,2762816.65,0
20,98,3555371.03,0
20,99,2043245,1
20,100,1964701.94,0
20,101,1911510.64,0
20,102,1892775.94,0
20,103,1761016.51,0
20,104,2203523.2,0
20,105,2462978.28,1
20,106,2309025.16,0
20,107,2045837.55,0
20,108,2148822.76,0
20,109,2139265.4,0
20,110,2064991.71,0
20,111,1992436.96,0
20,112,2074721.74,0
20,113,2565259.92,0
20,114,2045396.06,0
20,115,1884427.84,0
20,116,1886503.93,0
20,117,2163510.89,0
20,118,2168097.11,0
20,119,2039222.26,0
20,120,2114989,0
20,121,2143126.59,0
20,122,2231962.13,0
20,123,2165160.29,0
20,124,2060588.69,0
20,125,2055952.61,0
20,126,2358055.3,0
20,127,2134680.12,0
20,128,1970170.29,0
20,129,1911559.1,0
20,130,2094515.71,0
20,131,2144245.39,0
20,132,2045061.22,0
20,133,2005341.43,0
20,134,2062481.56,0
20,135,2080529.06,1
20,136,2047949.98,0
20,137,2028587.24,0
20,138,2008350.58,0
20,139,2246411.89,0
20,140,2162951.36,0
20,141,1999363.49,0
20,142,2031650.55,0
21,0,798593.88,0
21,1,809321.44,1
21,2,867283.25,0
21,3,749597.24,0
21,4,747444.32,0
21,5,712312.89,0
21,6,727070,0
21,7,686497.53,0
21,8,753664.12,0
21,9,751181.4,0
21,10,716026.51,0
21,11,718780.59,0
21,12,680532.69,0
21,13,744969.42,0
21,14,723559.88,0
21,15,753361.72,0
21,16,755214.26,0
21,17,806012.48,0
21,18,784305.55,0
21,19,785104.29,0
21,20,769848.75,0
21,21,711470.8,0
21,22,714677.47,0
21,23,755098.41,0
21,24,765823.48,0
21,25,715876.27,0
21,26,739279.19,0
21,27,793589.18,0
21,28,848873.28,0
21,29,855882.57,0
21,30,727772.8,0
21,31,674055.81,1
21,32,684340.86,0
21,33,671688.06,0
21,34,677158.39,0
21,35,680579.49,0
21,36,693412.05,0
21,37,710668.45,0
21,38,731756.65,0
21,39,719888.76,0
21,40,735796.38,0
21,41,756288.89,0
21,42,1245628.61,1
21,43,829210.73,0
21,44,943891.64,0
21,45,1147556.83,0
21,46,1587257.78,0
21,47,672903.23,1
21,48,629152.06,0
21,49,650789.13,0
21,50,663941.73,0
21,51,649878.29,0
21,52,596218.24,0
21,53,771908.51,1
21,54,884701.92,0
21,55,768313.85,0
21,56,796277.72,0
21,57,763479.9,0
21,58,793569,0
21,59,753711.32,0
21,60,732056.37,0
21,61,744782.89,0
21,62,768390.05,0
21,63,801302.01,0
21,64,783250.75,0
21,65,718898.33,0
21,66,754236.7,0
21,67,744836.56,0
21,68,744389.81,0
21,69,773878.58,0
21,70,794397.89,0
21,71,823220.43,0
21,72,771298.98,0
21,73,784639.12,0
21,74,734099.4,0
21,75,728311.15,0
21,76,784490.67,0
21,77,751167.12,0
21,78,783614.89,0
21,79,776933.37,0
21,80,855546.5,0
21,81,821127.53,0
21,82,705557.8,0
21,83,653989.65,1
21,84,653525.84,0
21,85,681913.29,0
21,86,651970.48,0
21,87,663452.46,0
21,88,671379.44,0
21,89,729036.06,0
21,90,738812,0
21,91,767358.37,0
21,92,757369.87,0
21,93,737014.09,0
21,94,1219263.4,1
21,95,793184.25,0
21,96,897747.13,0
21,97,1027584.51,0
21,98,1384552.17,0
21,99,804362.36,1
21,100,640181.86,0
21,101,631181.25,0
21,102,651178.2,0
21,103,611258.71,0
21,104,680725.43,0
21,105,770652.79,1
21,106,834663.52,0
21,107,747099.07,0
21,108,764385.4,0
21,109,755084.4,0
21,110,767338.32,0
21,111,729759.97,0
21,112,724798.76,0
21,113,761956.58,0
21,114,769319.04,0
21,115,734858.91,0
21,116,674829.58,0
21,117,697645.32,0
21,118,649945.54,0
21,119,700554.16,0
21,120,722891.24,0
21,121,695439.83,0
21,122,707895.72,0
21,123,727049.04,0
21,124,735870,0
21,125,716341.39,0
21,126,693013.59,0
21,127,668132.36,0
21,128,691200.33,0
21,129,677789.14,0
21,130,693785.85,0
21,131,700272.01,0
21,132,751963.81,0
21,133,802003.61,0
21,134,763867.59,0
21,135,642827.29,1
21,136,628494.63,0
21,137,667151.46,0
21,138,647097.65,0
21,139,651768.91,0
21,140,653043.44,0
21,141,641368.14,0
21,142,675202.87,0
22,0,1033017.37,0
22,1,1022571.25,1
22,2,988467.61,0
22,3,899761.48,0
22,4,1009201.24,0
22,5,967187.37,0
22,6,966145.09,0
22,7,1012075.12,0
22,8,1177340.99,0
22,9,1033171.07,0
22,10,1000968.67,0
22,11,969594.47,0
22,12,977683.06,0
22,13,1052973.28,0
22,14,973585.33,0
22,15,979977.89,0
22,16,1103740.4,0
22,17,1095539.13,0
22,18,1061196.47,0
22,19,1052895.25,0
22,20,1095020.33,0
22,21,1120259.71,0
22,22,1092654.26,0
22,23,988392.99,0
22,24,974123.2,0
22,25,970773.64,0
22,26,1010326.14,0
22,27,993097.43,0
22,28,1017045.44,0
22,29,1081420.96,0
22,30,1074535.88,0
22,31,924174.4,1
22,32,918285.97,0
22,33,902779.25,0
22,34,905987.17,0
22,35,1015051.62,0
22,36,954401.46,0
22,37,960998.52,0
22,38,1025766.27,0
22,39,1006888.16,0
22,40,1043698.64,0
22,41,985896.44,0
22,42,1564502.26,1
22,43,1230514.58,0
22,44,1367202.84,0
22,45,1527682.99,0
22,46,1962445.04,0
22,47,774262.28,1
22,48,873954.7,0
22,49,807535.52,0
22,50,855001.02,0
22,51,799369.15,0
22,52,946060.98,0
22,53,1009206.33,1
22,54,975964.86,0
22,55,911245.43,0
22,56,997353.15,0
22,57,944587.23,0
22,58,926427.12,0
22,59,933528.39,0
22,60,951588.37,0
22,61,969046.69,0
22,62,1008557.04,0
22,63,1152781.9,0
22,64,926133.8,0
22,65,1032076.06,0
22,66,1001558.74,0
22,67,970307.83,0
22,68,1021568.34,0
22,69,1125169.92,0
22,70,1060868.49,0
22,71,1042454.61,0
22,72,1012584.2,0
22,73,1077491.68,0
22,74,1017050.65,0
22,75,961953.57,0
22,76,964683.8,0
22,77,944958.69,0
22,78,983232.96,0
22,79,991779.2,0
22,80,973004.91,0
22,81,1181815.31,0
22,82,912762.76,0
22,83,1004434.54,1
22,84,937420.65,0
22,85,899834.75,0
22,86,953314.16,0
22,87,993436.67,0
22,88,944337.32,0
22,89,981567.22,0
22,90,1099351.68,0
22,91,1106575.59,0
22,92,1051740.29,0
22,93,1007579.44,0
22,94,1535857.49,1
22,95,1167621.14,0
22,96,1308967.44,0
22,97,1453153.33,0
22,98,1863195.68,0
22,99,982661.14,1
22,100,895358.2,0
22,101,855437.57,0
22,102,897027.44,0
22,103,786459.23,0
22,104,958487.75,0
22,105,1034448.07,1
22,106,1004749.41,0
22,107,912958.95,0
22,108,974866.65,0
22,109,991127.01,0
22,110,966780.01,0
22,111,992774.4,0
22,112,965769.93,0
22,113,1197489.66,0
22,114,939118.24,0
22,115,1000342.87,0
22,116,922539.94,0
22,117,1005083.31,0
22,118,997868.63,0
22,119,986612.02,0
22,120,1047297.38,0
22,121,1102857.37,0
22,122,1061134.37,0
22,123,1061219.19,0
22,124,1112449.3,0
22,125,1053881.78,0
22,126,1097786.14,0
22,127,971361.38,0
22,128,991969.37,0
22,129,925731.21,0
22,130,1007257.83,0
22,131,973812.79,0
22,132,981273.26,0
22,133,1060906.75,0
22,134,1022270.86,0
22,135,996628.8,1
22,136,918049.28,0
22,137,921612.53,0
22,138,976479.51,0
22,139,1009887.36,0
22,140,1004039.84,0
22,141,978027.95,0
22,142,1094422.69,0
23,0,1364721.58,0
23,1,1380892.08,1
23,2,1319588.04,0
23,3,1198709.65,0
23,4,1311175.93,0
23,5,1408082.96,0
23,6,1229008.32,0
23,7,1310701.8,0
23,8,1556627.62,0
23,9,1264434.7,0
23,10,1288823.72,0
23,11,1315023.08,0
23,12,1259414.52,0
23,13,1365552.28,0
23,14,1303055.09,0
23,15,1327424.28,0
23,16,1571158.56,0
23,17,1514435.51,0
23,18,1439432.06,0
23,19,1507708.93,0
23,20,1415204.88,0
23,21,1549113.18,0
23,22,1417535.78,0
23,23,1413124.11,0
23,24,1333634.45,0
23,25,1319773.55,0
23,26,1417013.07,0
23,27,1346345.97,0
23,28,1439901.05,0
23,29,1584623.36,0
23,30,1405119.23,0
23,31,1272842.85,1
23,32,1159132.58,0
23,33,1099055.65,0
23,34,1129909.44,0
23,35,1179851.68,0
23,36,1119809.71,0
23,37,1147503.92,0
23,38,1112871.23,0
23,39,1203119.96,0
23,40,1387953.75,0
23,41,1314994.32,0
23,42,2072685.05,1
23,43,1617025.41,0
23,44,1872365.99,0
23,45,2238573.48,0
23,46,2734277.1,0
23,47,1169773.85,1
23,48,1122034.48,0
23,49,1016756.1,0
23,50,1110706.06,0
23,51,1083657.61,0
23,52,1159438.53,0
23,53,1249786.4,1
23,54,1369971.57,0
23,55,1206917.2,0
23,56,1301185.28,0
23,57,1042043.55,0
23,58,1203682.62,0
23,59,1148624.83,0
23,60,1182694.95,0
23,61,1248901.98,0
23,62,1263680.51,0
23,63,1447301.24,0
23,64,1173307.4,0
23,65,1359921.13,0
23,66,1254914.87,0
23,67,1337617.55,0
23,68,1361945.18,0
23,69,1562161.97,0
23,70,1447028.06,0
23,71,1470520.83,0
23,72,1434036.18,0
23,73,1492507.44,0
23,74,1379488.05,0
23,75,1360520.56,0
23,76,1362144,0
23,77,1319767.55,0
23,78,1416344.68,0
23,79,1380952.05,0
23,80,1453416.53,0
23,81,1637266.29,0
23,82,1464295.69,0
23,83,1423289.9,1
23,84,1253329.17,0
23,85,1289082.81,0
23,86,1275597.85,0
23,87,1463501.99,0
23,88,1257778.34,0
23,89,1441032.59,0
23,90,1407191.96,0
23,91,1428436.33,0
23,92,1436940.78,0
23,93,1345631.96,0
23,94,2057059.53,1
23,95,1552886.59,0
23,96,1841173.6,0
23,97,2173621.2,0
23,98,2587953.32,0
23,99,1213486.95,1
23,100,1150662.55,0
23,101,1031451.35,0
23,102,1146992.13,0
23,103,1037476.38,0
23,104,1261872.67,0
23,105,1358444.07,1
23,106,1365546.69,0
23,107,1272948.27,0
23,108,1322852.2,0
23,109,1292724.9,0
23,110,1258364.31,0
23,111,1288154.1,0
23,112,1261964.96,0
23,113,1604605.69,0
23,114,1231752.54,0
23,115,1287899.41,0
23,116,1277758.76,0
23,117,1317379.68,0
23,118,1321914.34,0
23,119,1332952.47,0
23,120,1552934.64,0
23,121,1476144.34,0
23,122,1568048.54,0
23,123,1543667.68,0
23,124,1522042.57,0
23,125,1451782.16,0
23,126,1545370.16,0
23,127,1384921.63,0
23,128,1381339.23,0
23,129,1322932.36,0
23,130,1416926.31,0
23,131,1436311.76,0
23,132,1510131.45,0
23,133,1702220.96,0
23,134,1577468.78,0
23,135,1427162.26,1
23,136,1279041.64,0
23,137,1338627.55,0
23,138,1319035.06,0
23,139,1464616.59,0
23,140,1412925.25,0
23,141,1363155.77,0
23,142,1347454.59,0
24,0,1388725.63,0
24,1,1414107.1,1
24,2,1385362.49,0
24,3,1158722.74,0
24,4,1412387.37,0
24,5,1309340.16,0
24,6,1222511.29,0
24,7,1258311.56,0
24,8,1478321.26,0
24,9,1379579.63,0
24,10,1268266.72,0
24,11,1264117.01,0
24,12,1259877.19,0
24,13,1409705.03,0
24,14,1346783.35,0
24,15,1283482.85,0
24,16,1473868.15,0
24,17,1566668.91,0
24,18,1375458.21,0
24,19,1354168.18,0
24,20,1399073.75,0
24,21,1563387.94,0
24,22,1665502.55,0
24,23,1418697.05,0
24,24,1333740.35,0
24,25,1387517.63,0
24,26,1442819.28,0
24,27,1384243.75,0
24,28,1375307.54,0
24,29,1350059.35,0
24,30,1366381.6,0
24,31,1474498.59,1
24,32,1273295.46,0
24,33,1169413.27,0
24,34,1215273.2,0
24,35,1361944.94,0
24,36,1300806.74,0
24,37,1234875.33,0
24,38,1244925.94,0
24,39,1285358.01,0
24,40,1312877.01,0
24,41,1277150.6,0
24,42,1779276.51,1
24,43,1413302.7,0
24,44,1593012.75,0
24,45,1663525.77,0
24,46,2386015.75,0
24,47,1208600.05,1
24,48,1178641.71,0
24,49,1167740.2,0
24,50,1107170.39,0
24,51,1126921.34,0
24,52,1225182.04,0
24,53,1341240.62,1
24,54,1360150.12,0
24,55,1235121.33,0
24,56,1346994.53,0
24,57,1253218.7,0
24,58,1168397.26,0
24,59,1158693.12,0
24,60,1163803.3,0
24,61,1273670.32,0
24,62,1245576.65,0
24,63,1372484.9,0
24,64,1197761.17,0
24,65,1339630.35,0
24,66,1311950.16,0
24,67,1234281.7,0
24,68,1311153.72,0
24,69,1554837.62,0
24,70,1373841.91,0
24,71,1320359.23,0
24,72,1304850.67,0
24,73,1445596.61,0
24,74,1567340.07,0
24,75,1356938.95,0
24,76,1357672.24,0
24,77,1310973.06,0
24,78,1417616.81,0
24,79,1402818.01,0
24,80,1352039.88,0
24,81,1402372.09,0
24,82,1196105.44,0
24,83,1527455.19,1
24,84,1227535.97,0
24,85,1232376.49,0
24,86,1246242.61,0
24,87,1405914.39,0
24,88,1333315.03,0
24,89,1283563.43,0
24,90,1307142.75,0
24,91,1385860.38,0
24,92,1425078.59,0
24,93,1297535.69,0
24,94,1761235.67,1
24,95,1335647.1,0
24,96,1529615.54,0
24,97,1624994.43,0
24,98,2168344.23,0
24,99,1363973.16,1
24,100,1251581.89,0
24,101,1155594.2,0
24,102,1151993.85,0
24,103,1057290.41,0
24,104,1249696.97,0
24,105,1403460.87,1
24,106,1326370.08,0
24,107,1303233.15,0
24,108,1213994.39,0
24,109,1325835.7,0
24,110,1239299.12,0
24,111,1221723.94,0
24,112,1230106.13,0
24,113,1524734.29,0
24,114,1285783.87,0
24,115,1208654.4,0
24,116,1194334.65,0
24,117,1306551.71,0
24,118,1355391.79,0
24,119,1298809.8,0
24,120,1407897.57,0
24,121,1467722.19,0
24,122,1406313.13,0
24,123,1364445.98,0
24,124,1434709.63,0
24,125,1428869.9,0
24,126,1645097.75,0
24,127,1405475.78,0
24,128,1394299,0
24,129,1307339.14,0
24,130,1440374.13,0
24,131,1497054.81,0
24,132,1397970.54,0
24,133,1303726.54,0
24,134,1344558.92,0
24,135,1477134.75,1
24,136,1242909.53,0
24,137,1261158.47,0
24,138,1259278.36,0
24,139,1416720.54,0
24,140,1416301.17,0
24,141,1255414.84,0
24,142,1307182.29,0
25,0,677231.63,0
25,1,583364.02,1
25,2,676260.67,0
25,3,628516.57,0
25,4,665750.06,0
25,5,660619.99,0
25,6,659795.84,0
25,7,696687.6,0
25,8,822486.37,0
25,9,712647.97,0
25,10,715311.6,0
25,11,694531.72,0
25,12,706924.02,0
25,13,724468.97,0
25,14,698073.95,0
25,15,704113.22,0
25,16,792442.54,0
25,17,764155.44,0
25,18,737163.2,0
25,19,780444.94,0
25,20,737569.14,0
25,21,759407.87,0
25,22,719591.13,0
25,23,726997.84,0
25,24,665290.93,0
25,25,682124.34,0
25,26,699464.43,0
25,27,686072.39,0
25,28,724499.81,0
25,29,711461.95,0
25,30,685700.08,0
25,31,655811.95,1
25,32,628989.88,0
25,33,607819.33,0
25,34,658640.14,0
25,35,674283.86,0
25,36,616094.72,0
25,37,661644.19,0
25,38,674458.03,0
25,39,696314.53,0
25,40,713250.08,0
25,41,718056.73,0
25,42,1115240.61,1
25,43,885572.96,0
25,44,964729.18,0
25,45,1047707.59,0
25,46,1295391.19,0
25,47,623092.54,1
25,48,558794.63,0
25,49,572360.83,0
25,50,568093.57,0
25,51,600448.69,0
25,52,639830.45,0
25,53,615666.78,1
25,54,634637.03,0
25,55,570816.34,0
25,56,640912.18,0
25,57,599828.39,0
25,58,603393.64,0
25,59,616324.24,0
25,60,618377.79,0
25,61,648606.13,0
25,62,674562.45,0
25,63,756588.42,0
25,64,649245,0
25,65,659446.55,0
25,66,684783.15,0
25,67,677971.33,0
25,68,718373.94,0
25,69,737551.74,0
25,70,740259.63,0
25,71,717373.43,0
25,72,699270.1,0
25,73,706206.86,0
25,74,698529.64,0
25,75,680510.23,0
25,76,670854.96,0
25,77,668390.82,0
25,78,679706.01,0
25,79,667130.48,0
25,80,688958.75,0
25,81,726422.55,0
25,82,699779,0
25,83,673248.48,1
25,84,628720.46,0
25,85,620885.93,0
25,86,639160.24,0
25,87,671522.87,0
25,88,646915.47,0
25,89,690675.5,0
25,90,724443.97,0
25,91,718393.61,0
25,92,719235.07,0
25,93,728525.6,0
25,94,1116211.39,1
25,95,878314.57,0
25,96,916446.02,0
25,97,997502.47,0
25,98,1290532.97,0
25,99,683665.37,1
25,100,636419.12,0
25,101,614764.31,0
25,102,594744.89,0
25,103,589554.29,0
25,104,642776.4,0
25,105,658984.38,1
25,106,654088.02,0
25,107,613501.05,0
25,108,643155.89,0
25,109,643711.53,0
25,110,638204.27,0
25,111,672831.78,0
25,112,684348.92,0
25,113,791356.9,0
25,114,658691.56,0
25,115,661566.48,0
25,116,655157.32,0
25,117,696421.72,0
25,118,739866.16,0
25,119,717207.19,0
25,120,783371.02,0
25,121,694765.95,0
25,122,730254.19,0
25,123,753860.89,0
25,124,721601.9,0
25,125,718890.81,0
25,126,753385.55,0
25,127,714093.95,0
25,128,685676.58,0
25,129,659109.53,0
25,130,709724.6,0
25,131,710496.97,0
25,132,728467.72,0
25,133,756527.64,0
25,134,714828.73,0
25,135,671482.9,1
25,136,657241.63,0
25,137,664745.2,0
25,138,683300.84,0
25,139,699536.73,0
25,140,697317.41,0
25,141,685531.85,0
25,142,688940.94,0
26,0,1034119.21,0
26,1,1015684.09,1
26,2,999348.55,0
26,3,855385.01,0
26,4,1005669.58,0
26,5,963382.09,0
26,6,903366.55,0
26,7,893613,0
26,8,1029849.2,0
26,9,1022293.81,0
26,10,905548.38,0
26,11,881930.87,0
26,12,904503.85,0
26,13,1074479.73,0
26,14,972663.59,0
26,15,986765.01,0
26,16,1069851.59,0
26,17,1003202.66,0
26,18,1073862.59,0
26,19,1001286.67,0
26,20,976242.09,0
26,21,1078455.48,0
26,22,1122356.53,0
26,23,1028151.72,0
26,24,971615.62,0
26,25,1005324.28,0
26,26,1125329.77,0
26,27,1011938.29,0
26,28,1007385.36,0
26,29,977322.52,0
26,30,1037549.71,0
26,31,1042226.3,1
26,32,923473.7,0
26,33,868636.3,0
26,34,923221.52,0
26,35,1001069.52,0
26,36,937956.89,0
26,37,916522.66,0
26,38,895069.88,0
26,39,970224.51,0
26,40,971193.01,0
26,41,901972.7,0
26,42,1286833.62,1
26,43,1016143.64,0
26,44,1149612.04,0
26,45,1196813.33,0
26,46,1573982.47,0
26,47,877268.29,1
26,48,938149.21,0
26,49,812323.29,0
26,50,809833.21,0
26,51,817485.14,0
26,52,911807.02,0
26,53,1010711.08,1
26,54,981978.02,0
26,55,910298.44,0
